,id,parentId,name,displayName,country,countrySubDivisionCode,phone,website,street,city,postalCode,email,logoPath,logoUrl,coordinates
1968,5080,,Irwin Marine,Irwin Marine,US,NH,603 524 6661,http://www.irwinmarine.com/,958 Union Ave.,Laconia,03246,leads@irwinmarine.com,,https://images.boatsgroup.com/images/1/upload/irwinmarine_logo_blue.png,"[-71.470351, 43.527855]"
1969,5155,,Lakeport Landing,Lakeport Landing,US,NH,(603) 524-3755,www.lakeportlanding.com,65 Gold St,Laconia,03246,eblizzard@lakeportlanding.com,,https://images.boatsgroup.com/images/1/upload/lakeport_landing_marina_logo.png,"[-71.470351, 43.527855]"
1970,17276,,Dave Bofill,"Dave Bofill Marine, Inc",US,NY,631-923-2041,http://www.davebofill.com/,1598 Country Rd 39,Southampton,11968,info@davebofill.com,,http://images.boatsgroup.com/images/1/upload/david%20Bofill.PNG,"[-72.38953, 40.884267]"
1971,34960,,Boats Inc,Boats Inc,US,CT,860-739-6251,http://www.boatsinc.com,133 Main Street,Niantic,06357,leads.71@threeclixdealers.com,,https://images.boatsgroup.com/images/1/upload/Boats%20Incorporated.png,"[-72.193134, 41.325376]"
1972,34862,,Silver Sands Marina,Silver Sands Marina,US,NH,8884896513,http://www.silversands.com,103 Weirs Rd.,Gilford,03249,buicker@silversands.com,,https://images.boatsgroup.com/images/1/upload/Silver.png,"[-71.406739, 43.547577]"
1973,16863,,Tait Yachts,Tait Yachts,US,NY,(631) 725-4222,https://www.taityachts.net/,"Waterfront Marina, Bay St.",Sag Harbor,11963,bruce@taityachts.net,,http://www.yachtworld.com/brucetait/images/L1508.jpg,"[-72.292582, 40.997877]"
1974,12977,,Thayers Marine,Thayers Marine,US,CT,(860) 887-8315,www.thayersmarine.com,14 Falls Ave,Norwich,06360,richiethayer@thayersmarine.com,,https://imt.boatwizard.com/images/1/upload/thayer's_marine.png,"[-72.075911, 41.524265]"
1975,41882,,HAZARD MARINE,HAZARD MARINE,US,MA,508-943-7531,www.hazardmarine.com,4 TOWN FOREST RD.,WEBSTER,01570,dh115limind@charter.net,,https://images.boatsgroup.com/images/1/upload/Screenshot+2022-10-14+092425.png,"[-71.880072, 42.050097]"
1976,39704,,Lakeview Marine,"Lakeview Marine, Inc",US,MA,508-461-6020,www.lakeviewwebster.com,311 Thompson Road,Webster,01570,v2_leads_pool1_c_1364@dp360crm.com,,https://images.boatsgroup.com/images/1/upload/lakeview_marine_logo.png,"[-71.880072, 42.050097]"
1977,55445,,Melvin Village Marina,Melvin Village Marina,US,NH,603-544-3583,http://www.melvinvillagemarina.com,463 Governor Wenworth Highway,Melvin Village,03850,mgalvin@melvinvillagemarina.com,,https://images.boatsgroup.com/images/1/upload/leadpopup_melvinvillagemarina.jpg,"[-71.304237, 43.688965]"
1978,10370,,USA Marine Inc.,USA Marine Inc.,US,MA,866-345-0368,https://www.usamarineinc.com/,200 Southwest Cutoff Rt 20,Worcester,01604,bruce@usamarineinc.com,,https://images.boatsgroup.com/images/1/upload/usamarineinc-logo.png,"[-71.771757, 42.249273]"
1979,34476,,Bonita Boat Center Inc,Bonita Boat Center Inc,US,FL,239-992-5777,www.bonitaboatcenter.com,28380 S.Tamiami Trail,Bonita Springs,34134,info@boatjunkie.com,,https://images.boatsgroup.com/images/1/upload/bbclogo.png,"[-81.778697, 26.339806]"
1980,471569,,Power Lodge Florida,Power Lodge Florida,US,FL,239-799-2229,https://www.powerlodgefl.com/,28470 S TAMIAMI TRAIL,Bonita Springs,34134,jhieber@powerlodgefl.com,,,"[-81.778697, 26.339806]"
1981,34550,,Goodhue & Hawkins Navy Yard,Goodhue & Hawkins Navy Yard,US,NH,8887465441,http://goodhueandhawkins.com/,244 Sewall Road,Wolfeboro,03894,v2_leads_pool2_1688@dp360crm.com,,https://images.boatsgroup.com/images/1/upload/Goodhue-logo.png,"[-71.207886, 43.58437]"
1982,17477,5064,Prestige Yacht Sales - Mystic Location,Prestige Yacht Sales - Mystic Location,US,CT,860-245-5551,,2 Washington Street,Mystic,06355,Info@PrestigeYachtSales.net,,https://images.boatsgroup.com/images/1/upload/prestige_yacht_sales_logo.jpg,"[-71.966462, 41.354266]"
1983,502682,,Electric Boats of Connecticut LLC,Electric Boats of Connecticut LLC,US,CT,860-980-3759,https://electricboatsct.com/,"100 Essex Street, Unit 2D",Mystic,06355,robert@electricboatsct.com,,,"[-71.966462, 41.354266]"
1984,34933,,Keith Abel,Maritime Boat Sales - Keith Abel,US,CT,2039962599,http://www.maritimeboatsales.net,Fort Rachel Marina,Mystic,06355,keith@maritimeboatsales.net,,https://images.boatsgroup.com/images/1/upload/download.png,"[-71.966462, 41.354266]"
1985,45089,16965,"East Coast Yacht Sales - Mystic, CT","East Coast Yacht Sales - Mystic, CT",US,CT,860-415-8282,,"47 Water St, Suite",Mystic,06355,ben@ecys.com,,https://imt.boatwizard.com/images/1/upload/eastcoastlogo.jpg,"[-71.966462, 41.354266]"
1986,396743,,Yacht Partners,Yacht Partners,US,FL,(239) 398-6222,https://www.yachtpartnersusa.com/,1747 Boxwood Lane,Naples,34105,andy@yachtpartnersus.com,,https://images.boatsgroup.com/images/1/upload/Yacht+Partners+Logo.png,"[-81.763346, 26.186177]"
1987,35194,,Wolcott Marine,Wolcott Marine,US,FL,239-253-1068,www.wolcottmarine.com/,854 River Point Dr.,Naples,34102,Sales@wolcottmarine.com,,http://images.boatsgroup.com/images/1/upload/wolcottmarine-logo.png,"[-81.800125, 26.134049]"
1988,52315,29999,Denison Yachting - Naples,Denison Yachting - Naples,US,FL,239-352-5552,https://www.denisonyachtsales.com/naples-florida-office/?__hstc=21179300.a4210a8360658a6fe5efda3630dd4a1a.1644873465869.1644942896721.1644943761161.3&__hssc=21179300.17.1644943761161&__hsfp=3194947494,707 12th Ave S  #3,Naples,34102,inquiries@denisonyachting.com,,http://images.boatsgroup.com/images/1/upload/denison_yachting_navyblue-08.png,"[-81.800125, 26.134049]"
1989,44155,44014,MarineMax Naples,MarineMax Naples,US,FL,(239) 262-1000,https://www.marinemax.com/stores/naples,1146 6th Ave S,Naples,34102,YachtW@marinemax.com,,http://images.boatsgroup.com/images/1/upload/MarineMax_Logo_NoTag.png,"[-81.800125, 26.134049]"
1990,31338,21042,Galati Yacht Sales Naples,Galati Yacht Sales Naples,US,FL,(239) 329-9067,https://www.galatiyachts.com/yacht-brokerage-naples/,1010 8th Ave South,Naples,34102,dmmleads@galatiyachts.com,,http://www.yachtworld.com/galatiyachts/images/L8384.jpg,"[-81.800125, 26.134049]"
1991,30622,,Naples Yacht Brokerage,Naples Yacht Brokerage,US,FL,239-434-8338,naplesyachtbrokerage.com,895 10TH St. S.,Naples,34102,info@naplesyachtbrokerage.com,,http://www.yachtworld.com/naplesyachtbrokerage/images/L2144.jpg,"[-81.800125, 26.134049]"
1992,45188,,Burkard Yacht Sales,Burkard Yacht Sales,US,FL,(239) 262-1030,www.burkardyachts.com,895 10th St South #302B,Naples,34102,sales@burkardyachts.com,,http://www.yachtworld.com/burkardyachtsales/images/L79242.jpg,"[-81.800125, 26.134049]"
1993,238237,51150,Allied Marine-Naples,Allied Marine-Naples,US,FL,239-262-6500,www.alliedmarine.com,909 10th Street South,Naples,34102,sales@alliedmarine.com,,http://www.yachtworld.com/alliedmarineusa/images/L79719.jpg,"[-81.800125, 26.134049]"
1994,426845,44014,MarineMax Yachts & Charter,MarineMax Yachts & Charter,US,FL,239-963-8108,,525 5th Avenue S.,Naples,34102,YachtW@marinemax.com,,http://images.boatsgroup.com/images/1/upload/MarineMax_Logo_NoTag.png,"[-81.800125, 26.134049]"
1995,6672,,Yacht Brokers South,Yacht Brokers South,US,FL,(239) 331-2104,https://www.formulaboatssouth.com/,909 10th Street South,Naples,34102,denny@formulaboatssouth.com,,http://www.yachtworld.com/gulfcoastboatsales/images/L77081.gif,"[-81.800125, 26.134049]"
1996,34645,,Vero Marine Center,Vero Marine Center,US,FL,(772) 562-7922,www.veromarine.com,12 Royal Palm Pointe,Vero Beach,32960,sales@veromarine.com,,https://imt.qa.boatwizard.com/images/1/upload/VeroMarineCenterColor.png,"[-80.402961, 27.641853]"
1997,45873,5092,Marine Connection - Vero Beach,Marine Connection - Vero Beach,US,FL,772-222-7850,http://www.marineconnection.com/,1530 US 1,Vero Beach,32960,sales.vero.boat-trader@leads.marineconnection.com,,http://proto2.yachtworld.com/intlbrokertest/images/e406440.jpg?23974,"[-80.402961, 27.641853]"
1998,244213,,Stonington Yacht Sales,Stonington Yacht Sales,US,CT,860-303-0543,,194 Water Street,Stonington,06378,john@stoningtonyachtsales.com,,https://images.boatsgroup.com/images/1/upload/stonningtonblue.png,"[-71.905904, 41.335933]"
1999,349374,,RPM Boat Sales And Service LLC,RPM Boat Sales And Service LLC,US,FL,239-287-1948,http://rpmboatsales.com/index.php,796 92nd Ave N,Naples,34108,jeff@rpmboatsales.com,,https://images.boatsgroup.com/images/1/upload/rpmboatsales.png,"[-81.724405, 26.180792]"
2000,436211,3112,Naples Boat Mart,Naples Boat Mart,US,FL,239-893-7300,https://www.naplesboatmart.com/,829 Airport Road North,Naples,34104,nbmleads@onewatermarine.com,,,"[-81.741682, 26.153261]"
2001,53227,10174,The Boat House of Naples,The Boat House of Naples,US,FL,239-732-8050,http://www.boathouseh2o.com/,2625 Davis Blvd,Naples,34104,sales@boathouseh2o.com,,,"[-81.741682, 26.153261]"
2002,34772,,GulfCoast Boat & Yacht Sales,GulfCoast Boat & Yacht Sales,US,FL,8668347751,www.gulfcoastboatsales.com,3606 Mercantile Ave,Naples,34104,nac4340331@aol.com,,https://images.boatsgroup.com/images/1/upload/GulfCoast.PNG,"[-81.741682, 26.153261]"
2003,30053,5570,Walker's Hideaway Marina of Naples,Walker's Marine - Walker's Hideaway Marina of Naples,US,FL,239-356-1410,https://www.walkersmarine.com/,475 North Road,Naples,34104,wmnpLeads@walkersmarine.com,,http://www.yachtworld.com/walkers/images/L69991.gif,"[-81.741682, 26.153261]"
2004,34437,,Inland Marine Inc,Inland Marine Inc,US,RI,8885272731,http://www.inlandmarineri.com,"612 Putnam Pike, RT 44",Chepachet,02814,inlandmarineri@live.com,,https://images.boatsgroup.com/images/1/upload/Inland+Marina.png,"[-71.671416, 41.915219]"
2005,279268,,Rhode Island Water Sports,Rhode Island Water Sports,US,RI,401-710-4300,https://www.riwatersports.com/,20 Aspen Way,Oakland,02858,sean@riwatersports.com,,https://images.boatsgroup.com/images/1/upload/riwatersports-logo4.png,"[-71.64714, 41.957706]"
2006,5830,,"Lowes Marine Sales, Inc.","Lowe's Boat & Yacht Brokerage - Lowes Marine Sales, Inc.",US,FL,239-571-4500,lmsfl.com,2382 Linwood way,Naples,34112,sales_lmsfl@comcast.net,,http://www.yachtworld.com/lmsfl/images/L76888.jpg,"[-81.735957, 26.114675]"
2007,58660,,Inflatable Boats of Florida,Inflatable Boats of Florida,US,FL,(239) 263-4004,http://www.inflatableboatsofflorida.com/,3237 Van Buren Avenue,Naples,34112,nathan.ibof@gmail.com,,https://inflatableboatsofflorida.com/images/logo.png,"[-81.735957, 26.114675]"
2008,228202,51153,Naples – Naples Bay Marina,Naples – Naples Bay Marina,US,FL,239-300-9660,https://www.sarabaymarina.com/,3470 Bayshore Dr,Naples,34112,tangel@naplesbaymarina.com,,https://images.boatsgroup.com/images/1/upload/SaraBayLogo_FullColor.jpg,"[-81.735957, 26.114675]"
2009,277432,32360,World Cat of Naples,World Cat of South Florida and Naples - World Cat of Naples,US,FL,239-580-8384,http://www.worldcatofnaples.com/,2825 Davis Blvd,Naples,34112,drew@powercatmarine.com,,https://www.dropbox.com/s/wppkxdedkqe4bnb/logoboth.jpg?dl=0,"[-81.735957, 26.114675]"
2010,45525,21060,"Certified Sales - Mendon, MA","Certified Sales, Inc. - Certified Sales - Mendon, MA",US,MA,(508) 478-0200,www.yachtsalvage.com,"Rte. 16, 19 Uxbridge Road",Mendon,01756,Eric@CertifiedSales.com,,https://images.boatsgroup.com/images/1/upload/certified.png,"[-71.552778, 42.105556]"
2011,434277,345305,Natilus-Windham,Naults Powersports - Natilus-Windham,US,NH,603-669-7220,https://www.naults.com/,60 Range Road,Windham,03087,aduffy@naults.com,,https://images.boatsgroup.com/images/1/upload/new-logo.png,"[-71.304229, 42.800644]"
2012,345305,,Naults Powersports,Naults Powersports,US,NH,603-669-7220,https://www.naults.com/,60 Range Road,Windham,03087,aduffy@naults.com,,https://images.boatsgroup.com/images/1/upload/new-logo.png,"[-71.304229, 42.800644]"
2013,515364,,LAKE AND TRAIL USA,LAKE AND TRAIL USA,US,FL,863-484-5113,http://www.lakeandtrailusa.com/,1253 FL-78,Okeechobee,34974,bobr@lakeandtrailokeechobee.com,,,"[-80.842966, 26.990521]"
2014,21060,,"Certified Sales, Inc.","Certified Sales, Inc.",US,RI,866-535-5872,https://certifiedsales.com/,1 Bay Avenue,Warwick,02896,Sales@CertifiedSales.com,,https://images.boatsgroup.com/images/1/upload/certified.png,"[-71.549507, 41.966765]"
2015,35115,,Naples Marina Sales Inc,Naples Marina Sales Inc,US,FL,8778890190,www.naplesmarina.com,11420 Tamiami Trail East,Naples,34113,pjj@naplesmarina.com,,https://images.boatsgroup.com/images/1/upload/naplesmarinadealer-logo5262020.png,"[-81.724933, 26.037609]"
2016,57086,,Rockingham Boat Sales,Rockingham Boat Sales,US,NH,(603) 329-5625,http://www.rockinghamboat.com,553 Route 111,Hampstead,03841,steve@rockinghamboat.com,,https://images.boatsgroup.com/images/1/upload/rockinghamboat-logo.png,"[-71.180499, 42.874429]"
2017,30623,,Florida Coast Yacht Sales,Florida Coast Yacht Sales,US,FL,772-489-0110,www.floridacoastyachts.com,2010 Harbortown Dr,Fort Pierce,34946,gary@floridacoastyachts.com,https://images.boatsgroup.com/images/1/upload/SFYS+Logo.jpg,https://images.boatsgroup.com/images/1/upload/SFYS+Logo.jpg,"[-80.325606, 27.446706]"
2018,515051,,Carefree Boat Club - Treasure Coast,Carefree Boat Club - Treasure Coast,US,FL,954-729-5498,,2030 Harbortown Dr,,34946,bryant.vega@carefreeboats.com,,,"[-80.325606, 27.446706]"
2019,5053,,"Top Notch Marine, Inc.","Top Notch Marine, Inc.",US,FL,888-278-1991,www.topnotchmarine.com,2450 North US Highway 1,Fort Pierce,34946,sales@topnotchmarine.com,,https://images.boatsgroup.com/images/1/upload/top-notch-logo-new-without-.com_-2-300x76.png,"[-80.325606, 27.446706]"
2020,471458,,Walker's Marine Used Boat Sales Marco Island,Walker's Marine Used Boat Sales Marco Island,US,FL,239-235-7551,https://www.walkersmarine.com/,706 E. Elkcam Cir.,Marco Island,34145,wmmuService@walkersmarine.com,,http://www.yachtworld.com/walkers/images/L69991.gif,"[-81.718421, 25.94121]"
2021,63413,,Marco Yacht Sales,Marco Yacht Sales,US,FL,239-970-5563,www.marcoyachtsales.com/,761 E Elkcam Cir,Marco Island,34145,info@marcoyachtsales.com,,https://images.boatsgroup.com/images/1/upload/Marco+Island+Yacht+Sales+new+logo.jpg,"[-81.718421, 25.94121]"
2022,100508,,Sprigg Yacht Consulting LLC,Sprigg Yacht Consulting LLC,US,FL,239 825-6174,http://www.sycyachts.com,951 Bald Eagle Drive,Marco Island,34145,steve@sycyachts.com,,http://images.boatsgroup.com/images/1/upload/SYC logo NEW.png,"[-81.718421, 25.94121]"
2023,35116,,NECC Boats,NECC Boats,US,NH,603-332-5739,https://www.neccboats.com/,144 Flagg Road,Rochester,03839,correctcraft@metrocast.net,,https://images.boatsgroup.com/images/1/upload/necc5262020.png,"[-70.975363, 43.305063]"
2024,17452,,"Ocean House Marina, Inc","Ocean House Marina, Inc",US,RI,(401) 364-6040,https://oceanhousemarina.com/,60 Town Dock Rd,Charlestown,02813,76018811@v-sept.net,,http://www.yachtworld.com/oceanhousemarina/images/L77205.jpg,"[-71.641729, 41.383157]"
2025,43313,,Spencer Yachts Brokerage,Spencer Yachts Brokerage,US,FL,(252) 423-1686,https://www.spenceryachtsinc.com/,502 NW Fairfax Ave,Port St. Lucie,34983,sales@spenceryachtsbrokerage.com,,http://www.yachtworld.com/spenceryb/images/L79104.gif,"[-80.409269, 27.289599]"
2026,222447,,Falcon Marine LLC / Falcon Boats USA,"Bad Cat's Boats, LLC - Falcon Marine LLC / Falcon Boats USA",US,FL,772-236-8289,https://falconboatsusa.com/,534 SW Indian Key Drive,Port Saint Lucie,34986,ric@badcatsmfg.com,,https://images.boatsgroup.com/images/1/upload/Flacon%20in%20Color%2001272020.jpg,"[-80.409269, 27.289599]"
2027,511972,,365 Yachting,365 Yachting,US,FL,954-448-3786,,158 NE Surfside Ave,Port Saint Lucie,34983,jsaavedra26@yahoo.com,,https://images.boatsgroup.com/images/1/upload/Final+Logo.pdf,"[-80.409269, 27.289599]"
2028,113482,5033,PETZOLD'S MARINE CENTER - Rhode Island,PETZOLD'S MARINE CENTER - Rhode Island,US,RI,401-846-8484,www.petzolds.com,Safe Harbor Cowesett Marina,Warwick,02886,leads.238@threeclixdealers.com,,http://proto2.yachtworld.com/petzolds/images/L17224.gif?28800,"[-71.466361, 41.704988]"
2029,490058,,ARS POWERSPORTS,ARS POWERSPORTS,US,FL,772-468-6888,https://www.arspowersports.com/,5090 S US HWY 1,Fort Pierce,34982,phillipw@arspowersports.com,,,"[-80.316304, 27.36228]"
2030,5257,,"Twin City Marine, Inc.","Twin City Marine, Inc.",US,RI,(401) 723-6100,https://www.twincitymarine.com/,600 High Street,Central Falls,02863,rudy@twincitymarine.com,,https://images.boatsgroup.com/images/1/upload/Twin+city.jpg,"[-71.392279, 41.890655]"
2031,177355,5064,"Prestige Yacht Sales - East Greenwich, RI","Prestige Yacht Sales - East Greenwich, RI",US,RI,401-214-2360,,3 Division Street,East Greenwich,02818,Fletcher@PrestigeYachtSales.net,,https://images.boatsgroup.com/images/1/upload/prestige_yacht_sales_logo.jpg,"[-71.455891, 41.660379]"
2032,62565,44014,MarineMax Wakefield,MarineMax Wakefield,US,RI,866.722.9524,https://www.marinemax.com/stores/wakefield,362 Pond Street,Wakefield,02879,YachtW@marinemax.com,,http://images.boatsgroup.com/images/1/upload/MarineMax_Logo_NoTag.png,"[-71.501447, 41.437324]"
2033,1074,,Dover Marine,Dover Marine,US,NH,(603) 742-5453,,17 New Rochester Rd,Dover,03820,dover_marine_sales@comcast.net,,https://images.boatsgroup.com/images/1/upload/DM-and-CB-Logo-1-3.png,"[-70.873793, 43.19796]"
2034,34467,,Long Lake Marina,Long Lake Marina,US,ME,8665355874,http://www.longlakemarine.com/,PO BOX 1559,NAPLES,04055,sales@longlakemarine.com,,https://images.boatsgroup.com/images/1/upload/longlakemarinalogo.png,"[-70.609818, 43.972063]"
2035,16777,,"Boats Unlimited, Inc.","Boats Unlimited, Inc.",US,RI,(401) 783-6100,http://www.boatsunlimited.net/,65 Plantation Drive,Saunderstown,02874,Paul@boatsunlimited.net,,https://images.boatsgroup.com/images/1/upload/boats_unlimited_logo.png,"[-71.4245, 41.507879]"
2036,349442,,New England Marine Center,New England Marine Center,US,MA,9783802005,https://www.newenglandautoboatstorage.com/,10 Industrial Way,Amesbury,01913,adam@newenglandmarinecenter.com,,https://images.boatsgroup.com/images/1/upload/New-England-Marine-Center-Logo.png,"[-70.930055, 42.858424]"
2037,34411,,East Coast Flightcraft Inc.-Middleton,East Coast Flightcraft Inc.-Middleton,US,MA,603-279-8300,http://www.eastcoastflightcraft.com/,4 Lookout Lane,Middleton,01949,eastcoastflightcraft@hotmail.com,,https://images.boatsgroup.com/images/1/upload/eastcoastflightcraft-logoVER2.png,"[-71.016164, 42.595094]"
2038,12375,,Baert Marine,Baert Marine,US,MA,(978) 774-7712,www.baertmarine.com,7 River Street,Middleton,01949,v2_leads_pool3_a_1108@dp360crm.com,,https://images.boatsgroup.com/images/1/upload/baertmarine-logo.png,"[-71.016164, 42.595094]"
2039,5900,,Striper Marina,Striper Marina,US,RI,(401) 245-6121,https://www.stripermarina.com/,26 Tyler Point Road,Barrington,02806,leads@stripermarina.com,,https://images.boatsgroup.com/images/1/upload/Striper_logo.png,"[-71.308463, 41.740766]"
2040,66930,3112,SunDance Marine - Jensen,SunDance Marine - Jensen,US,FL,772-675-4763,http://www.sundancemarineusa.com/,3321 NE Indian River Dr,Jensen Beach,34957,jenLeads@singletonmarinegroup.com,,,"[-80.22977, 27.254491]"
2041,29415,,Marine Unlimited,"Coastline Yacht & Marine, Inc. d/b/a Marine Unlimited",US,FL,954-491-0430,https://www.marine-unlimited.com/,879 NE Dixie Hwy,Jensen Beach,34957,info@marine-unlimited.com,,https://images.boatsgroup.com/images/1/upload/marine-unlimited.png,"[-80.22977, 27.254491]"
2042,274819,,Boston Harbor Marine,Boston Harbor Marine,US,NH,(857) 272-8161,,12 Stard Rd,Seabrook,03874,andrew.hoekstra@gmail.com,,https://images.boatsgroup.com/images/1/upload/Boston+Harbor.png,"[-70.860196, 42.884663]"
2043,256727,,Seacoast Marine Sales,Seacoast Marine Sales,US,NH,603-964-0180,www.seacoastmarinesales.com,6 Lafayette Rd,North Hampton,03862,mark@seacoastmarinesales.com,,https://images.boatsgroup.com/images/1/upload/seacoastmarinesales-logo.png,"[-70.829776, 42.972589]"
2044,6163,,Advantage Yacht Sales,Advantage Yacht Sales,US,MA,978-463-3663,www.advantageyachtsales.com,58 R Merrimac St.,Newburyport,01950,boats@advantageyachtsales.com,,http://www.yachtworld.com/advantage/images/L75960.jpg,"[-70.877275, 42.812591]"
2045,17285,,"Merri-Mar Yacht Basin, Inc","Merri-Mar Yacht Basin, Inc",US,MA,(978) 465-3022,www.yachtworld.com/merrimar,364 Merrimac Street,Newburyport,01950,brandon.mmyb@comcast.net,,http://www.yachtworld.com/merrimar/images/L63629.jpg,"[-70.877275, 42.812591]"
2046,64437,,"Hudson's Outboard, Inc","Hudson's Outboard, Inc",US,MA,,http://www.hudsonsoutboard.com,50 Bridge Rd RT 1,Salisbury,01952,sales@hudsonsoutboard.com,,https://images.boatsgroup.com/images/1/upload/Hudson%27s.png,"[-70.860608, 42.841758]"
2047,107266,,Charles Hooper,Charles Hooper,US,FL,772 631 1593,,1950 palm city rd,Stuart,34994,shawkemo@yahoo.com,,,"[-80.256754, 27.200913]"
2048,31330,6410,HMY Yacht Sales - Waterway Marina,"HMY Yacht Sales, Inc. - HMY Yacht Sales - Waterway Marina",US,FL,772-692-7900,http://www.hmy.com,290 N. Dixie Highway,Stuart,34994,leadsyachtworld@hmy.com,,http://images.boatsgroup.com/images/1/upload/rsz_hmy_logo.jpg,"[-80.256754, 27.200913]"
2049,56944,29999,Denison Yachting - Stuart,Denison Yachting - Stuart,US,FL,772.692.1001,https://www.denisonyachtsales.com/stuart-florida-office/?__hstc=21179300.a4210a8360658a6fe5efda3630dd4a1a.1644873465869.1644943761161.1644944315190.4&__hssc=21179300.1315131713151321.1644944315190&__hsfp=3194947494,"415 NW Flagler Ave, Suite 202",Stuart,34994,inquiries@denisonyachting.com,,http://images.boatsgroup.com/images/1/upload/denison_yachting_navyblue-08.png,"[-80.256754, 27.200913]"
2050,29451,,Sovereign Yacht Sales,Sovereign Yacht Sales,US,FL,(888) 891-8564,www.SovYachts.com,250 SW Monterey Road,Stuart,34994,sales@sovyachts.com,,https://imt.boatwizard.com/images/1/upload/sovereign-2.jpg,"[-80.256754, 27.200913]"
2051,31314,,United Yacht Sales - Florida Treasure Coast,United Yacht Sales - Florida Treasure Coast,US,FL,(772) 463-3131,https://www.unitedyacht.com/,110 SW Atlanta Avenue,Stuart,34994,leads@unitedyacht.com,,http://www.yachtworld.com/unitedyacht/images/L59909.jpg,"[-80.256754, 27.200913]"
2052,35201,,Lindsay Marine,Lindsay Marine,US,FL,877-726-6549,www.lindsaymarine.com,2391 NW Federal Hwy,Stuart,34994,sales@lindsaymarine.com,,https://images.boatsgroup.com/images/1/upload/LindsayMarine.png,"[-80.256754, 27.200913]"
2053,456535,3112,"Ocean Blue Yacht Sales, LLC.","Ocean Blue Yacht Sales, LLC.",US,FL,772-577-2106,https://www.oceanblueyachtsales.com/,420 SW Federal Hwy,Stuart,34994,stuLeads@oceanblueyachtsales.com,,,"[-80.256754, 27.200913]"
2054,44193,44014,MarineMax Stuart,MarineMax Stuart,US,FL,(772) 287-4495,https://www.marinemax.com/stores/stuart,2370 SW Palm City Rd,Stuart,34994,YachtW@marinemax.com,,http://images.boatsgroup.com/images/1/upload/MarineMax_Logo_NoTag.png,"[-80.256754, 27.200913]"
2055,366610,49715,Nautical Ventures - Stuart,Nautical Ventures - Stuart,US,FL,772-283-9990,,275 SW Monterey Rd,Stuart,34994,sales@nauticalventures.com,,https://www.nauticalventures.com/static/sitefiles/nvs_2.jpg,"[-80.256754, 27.200913]"
2056,54829,51150,Allied Marine - Stuart,Allied Marine - Stuart,US,FL,+1 772-692-1122,,110 N. Dixie Hwy.,Stuart,34994,sales@alliedmarine.com,,http://www.yachtworld.com/alliedmarineusa/images/L79719.jpg,"[-80.256754, 27.200913]"
2057,290830,5092,Marine Connection - Stuart,Marine Connection - Stuart,US,FL,772-210-1120,http://www.marineconnection.com/,200 SW Monterey Rd.,Stuart,34994,sales.stu.boat-trader@leads.marineconnection.com,,http://proto2.yachtworld.com/intlbrokertest/images/e406440.jpg?23974,"[-80.256754, 27.200913]"
2058,35658,,Rudders & Moorings Yacht Sales LLC,"Rudders & Moorings Yacht Sales, LLC - Rudders & Moorings Yacht Sales LLC",US,RI,1-855-AHOYMATE (1-855-246-9628),www.ruddersandmoorings.com,83 Windward Lane,Bristol,02809,larryrutter@ruddersandmoorings.com,,https://images.boatsgroup.com/images/1/upload/Rudders.png,"[-71.266203, 41.67711]"
2059,49570,,Sea Change Yacht Sellers,Sea Change Yacht Sellers,US,NH,6034386020,www.SeaChangeYachts.com,170 Commerce Way,Portsmouth,03801,paul@seachangeyachts.com,,http://www.yachtworld.com/seachangeyachtsellers/images/L79551.jpg,"[-70.762553, 43.071755]"
2060,62541,44014,MarineMax Danvers,MarineMax Danvers,US,MA,866.722.8977,https://www.marinemax.com/stores/danvers,10 Hutchinson Drive,Danvers,01923,YachtW@marinemax.com,,http://images.boatsgroup.com/images/1/upload/MarineMax_Logo_NoTag.png,"[-70.930051, 42.575095]"
2061,430283,,Pontoon Boats of MA Inc,Pontoon Boats of MA Inc,US,MA,​(781) 347-1200,https://pontoonboatsma.com/,3 ELECTRONICS AVE,Danvers,01923,frank@pontoonboatsma.com,,https://images.boatsgroup.com/images/1/upload/larger.jpg,"[-70.930051, 42.575095]"
2062,51299,,Danversport Marina,Danversport Marina,US,MA,978-774-8644,www.danversportmarina.com,107 R Elliot St.,Danvers,01923,marineservice@danversport.com,,https://images.boatsgroup.com/images/1/upload/DanversportMarina50Years-nav1.png,"[-70.930051, 42.575095]"
2063,62432,,Yeni Marine Group,Yeni Marine Group,US,FL,772-872 2232,www.YeniMarine.com,,Palm City,34990,joe@yenimarine.com,,http://www.yachtworld.com/yenimarinegroup/images/L80583.jpg,"[-80.266159, 27.167827]"
2064,312031,3112,"Bosun's Marine, Inc","Bosun's Marine, Inc",US,MA,978-396-2124,http://www.bosuns.com/,205 Newbury St.,Peabody,01960,peaLeads@onewatermarine.com,,,"[-70.928661, 42.527873]"
2065,222256,5003,"Port Harbor Marine - Kittery, ME","Port Harbor Marine - Kittery, ME",US,ME,207-438-0901,www.portharbormarine.com,50 US Route 1 By Pass,Kittery,03904,leadimport.portharbormarine@gmail.com,,http://images.boatsgroup.com/images/1/upload/portharbormarine-logo.png,"[-70.736164, 43.088144]"
2066,187509,16981,DiMillo’s Yacht Sales – Kittery,DiMillo’s Yacht Sales – Kittery,US,ME,207-632-0557,,48 Bowen Road,Kittery,03904,info@dimillos.com,,http://proto2.yachtworld.com/dimillosyachts/images/L4184.jpg?24266,"[-70.736164, 43.088144]"
